source,target,cosine_similarity
7042,17654,0.8208
1273,14467,0.8208
12120,14770,0.8208
9727,15260,0.8208
586,9396,0.8208
6627,19255,0.8208
448,4600,0.8208
391,16975,0.8208
560,6772,0.8207
571,6772,0.8207
585,6772,0.8207
6772,10100,0.8207
6772,16114,0.8207
4726,14866,0.8207
6647,14630,0.8207
1803,14866,0.8207
4127,12370,0.8207
1658,3948,0.8206
3116,14277,0.8206
554,14737,0.8206
8245,12322,0.8206
11967,14914,0.8206
13959,18039,0.8205
9560,15306,0.8205
7185,15993,0.8205
1959,10114,0.8205
2803,10606,0.8204
569,2882,0.8204
2882,4684,0.8204
11202,15993,0.8204
6280,8548,0.8204
1273,17249,0.8204
4724,16631,0.8204
11076,14965,0.8204
12295,16864,0.8203
713,1073,0.8203
2021,17944,0.8203
5088,11844,0.8203
7904,12548,0.8203
12153,14866,0.8203
6549,19082,0.8203
10235,14582,0.8202
245,14588,0.8202
12935,14026,0.8202
731,11202,0.8202
8504,11050,0.8202
3309,14372,0.8202
6686,14366,0.8202
2178,6980,0.8202
2385,6762,0.8201
5531,13765,0.8201
8589,8735,0.8201
177,11200,0.8200
104,3585,0.8200
2179,12578,0.8200
5811,10137,0.8200
8296,17249,0.8200
9396,9399,0.8200
3292,4548,0.8200
7322,10342,0.8200
921,14462,0.8199
16030,19303,0.8199
10824,13835,0.8199
15773,16030,0.8199
13227,15390,0.8199
3000,3222,0.8199
14770,15098,0.8199
597,2086,0.8199
599,2086,0.8199
1942,2086,0.8199
2086,6776,0.8199
2086,10094,0.8199
2086,10097,0.8199
2086,10098,0.8199
2086,12758,0.8199
2086,14729,0.8199
2086,14738,0.8199
2086,14739,0.8199
2086,14741,0.8199
2086,14744,0.8199
2086,14745,0.8199
2086,14746,0.8199
2086,14748,0.8199
2086,14749,0.8199
2086,14750,0.8199
2086,14751,0.8199
2086,14752,0.8199
2086,18524,0.8199
556,2086,0.8199
561,2086,0.8199
564,2086,0.8199
567,2086,0.8199
568,2086,0.8199
577,2086,0.8199
578,2086,0.8199
581,2086,0.8199
588,2086,0.8199
589,2086,0.8199
2086,2922,0.8199
2086,6747,0.8199
2086,6758,0.8199
2086,6768,0.8199
2086,6770,0.8199
2086,6774,0.8199
2086,8098,0.8199
2086,9397,0.8199
2086,14714,0.8199
2086,14723,0.8199
2086,14724,0.8199
2275,2480,0.8198
4548,8348,0.8198
7470,8580,0.8198
560,573,0.8198
560,595,0.8198
560,600,0.8198
560,9400,0.8198
571,573,0.8198
571,595,0.8198
571,600,0.8198
571,9400,0.8198
573,585,0.8198
573,10100,0.8198
573,16114,0.8198
585,595,0.8198
585,600,0.8198
585,9400,0.8198
595,10100,0.8198
595,16114,0.8198
600,10100,0.8198
600,16114,0.8198
9400,10100,0.8198
9400,16114,0.8198
2882,9696,0.8198
3116,14999,0.8198
8986,12557,0.8198
10666,11504,0.8197
6686,17144,0.8197
13143,13598,0.8197
9211,10574,0.8197
15626,17766,0.8197
8147,10089,0.8196
10141,19245,0.8195
13765,14980,0.8195
143,11823,0.8194
10243,14721,0.8194
560,6745,0.8194
571,6745,0.8194
585,6745,0.8194
6745,10100,0.8194
6745,16114,0.8194
15579,17759,0.8194
2270,10869,0.8194
2769,3910,0.8194
560,9396,0.8193
571,9396,0.8193
585,9396,0.8193
9396,10100,0.8193
9396,16114,0.8193
17226,18670,0.8193
2011,7508,0.8193
12186,15233,0.8192
11504,19200,0.8192
11415,14842,0.8192
14798,17331,0.8192
0,8441,0.8192
2991,11948,0.8191
2137,18620,0.8191
731,16845,0.8191
5676,17064,0.8191
391,2249,0.8191
6627,12557,0.8191
6789,13686,0.8191
3116,10638,0.8190
1073,12911,0.8190
576,593,0.8189
6305,10813,0.8189
562,10119,0.8189
3116,16154,0.8189
8589,9211,0.8189
5005,13923,0.8188
6735,9491,0.8188
15128,17249,0.8188
3712,3853,0.8188
3339,11948,0.8187
5739,14980,0.8187
6010,11623,0.8187
10337,15773,0.8187
9396,12748,0.8187
3967,7027,0.8187
731,3668,0.8187
10251,12603,0.8187
3585,10633,0.8187
11050,17249,0.8187
9211,12444,0.8187
1487,12089,0.8187
173,13943,0.8186
3650,8245,0.8186
4767,11700,0.8186
9364,10434,0.8186
3333,5470,0.8186
8217,15633,0.8186
3333,3339,0.8185
3650,19144,0.8185
1609,11259,0.8185
6762,14186,0.8185
1092,14980,0.8185
3589,3910,0.8185
133,12170,0.8185
2085,14579,0.8185
6751,14579,0.8185
12743,14579,0.8185
4724,6526,0.8185
2673,15993,0.8184
9870,16614,0.8184
1073,8986,0.8184
4279,15233,0.8184
6549,9030,0.8184
4767,9078,0.8184
657,2178,0.8184
15725,18039,0.8184
5125,14467,0.8183
6590,16855,0.8183
6661,12966,0.8183
3585,12458,0.8183
361,16845,0.8183
6766,14721,0.8183
391,18039,0.8182
12322,18141,0.8181
174,5351,0.8181
1092,1803,0.8181
5676,18219,0.8181
920,14588,0.8181
6305,8217,0.8181
4475,10883,0.8180
3333,15056,0.8180
2086,14365,0.8180
14166,14406,0.8180
8986,17391,0.8180
856,4918,0.8179
2935,9566,0.8179
1997,10675,0.8179
177,4127,0.8178
2769,3333,0.8178
3332,14026,0.8178
10608,15306,0.8177
1985,10114,0.8177
7931,9414,0.8177
558,593,0.8177
9696,10235,0.8177
14945,17249,0.8177
2991,19200,0.8177
9755,16030,0.8177
17119,17144,0.8177
1487,3719,0.8177
8589,9918,0.8176
554,10093,0.8176
6216,7175,0.8176
554,593,0.8176
6627,8217,0.8176
12578,15056,0.8176
9694,13295,0.8176
2059,10251,0.8175
12353,15812,0.8175
6627,11202,0.8175
2721,3589,0.8175
7151,9414,0.8175
4151,8259,0.8175
143,3333,0.8174
10997,12264,0.8174
3331,3910,0.8174
2180,12090,0.8174
4744,7904,0.8174
801,16167,0.8174
586,6772,0.8173
558,10093,0.8173
4447,8285,0.8173
4560,13923,0.8173
2798,17689,0.8173
3910,10666,0.8172
14554,19191,0.8172
12654,16000,0.8172
8099,17021,0.8172
10295,12603,0.8172
10243,17940,0.8172
4146,8084,0.8171
3621,8985,0.8171
5522,13678,0.8170
15626,17989,0.8170
1608,4588,0.8170
14576,14579,0.8170
2673,14465,0.8170
14770,16997,0.8170
6772,10093,0.8170
1608,8797,0.8169
9915,11884,0.8169
955,4311,0.8169
1995,10119,0.8169
11700,18039,0.8168
15239,19144,0.8168
4700,5351,0.8168
7957,13358,0.8168
3686,15022,0.8168
7214,17588,0.8167
8379,15500,0.8167
713,16167,0.8167
6446,13877,0.8167
12173,19239,0.8167
5005,5359,0.8167
3116,3309,0.8167
12614,16009,0.8166
6686,13765,0.8166
553,6766,0.8166
580,6766,0.8166
583,6766,0.8166
6766,14747,0.8166
6766,15631,0.8166
14400,14411,0.8166
13723,17099,0.8166
14366,14467,0.8166
12156,19303,0.8166
10337,15239,0.8165
9954,10251,0.8165
5676,12153,0.8165
920,13686,0.8165
255,3022,0.8165
560,14727,0.8165
571,14727,0.8165
585,14727,0.8165
10100,14727,0.8165
14727,16114,0.8165
11596,18219,0.8165
3511,15468,0.8165
5611,9910,0.8164
597,6775,0.8164
599,6775,0.8164
1942,6775,0.8164
6775,6776,0.8164
6775,10094,0.8164
6775,10097,0.8164
6775,10098,0.8164
6775,12758,0.8164
6775,14729,0.8164
6775,14738,0.8164
6775,14739,0.8164
6775,14741,0.8164
6775,14744,0.8164
6775,14745,0.8164
6775,14746,0.8164
6775,14748,0.8164
6775,14749,0.8164
6775,14750,0.8164
6775,14751,0.8164
6775,14752,0.8164
6775,18524,0.8164
556,6775,0.8164
561,6775,0.8164
564,6775,0.8164
567,6775,0.8164
568,6775,0.8164
577,6775,0.8164
578,6775,0.8164
581,6775,0.8164
588,6775,0.8164
589,6775,0.8164
2922,6775,0.8164
6747,6775,0.8164
6758,6775,0.8164
6768,6775,0.8164
6770,6775,0.8164
6774,6775,0.8164
6775,8098,0.8164
6775,9397,0.8164
6775,14714,0.8164
6775,14723,0.8164
6775,14724,0.8164
5425,9870,0.8164
8015,17226,0.8164
4256,16434,0.8163
1078,6010,0.8163
6010,9449,0.8163
478,1678,0.8163
391,16910,0.8162
2721,11823,0.8162
4949,11050,0.8162
3050,3910,0.8162
861,2249,0.8162
4474,10295,0.8162
6766,14730,0.8162
9865,17940,0.8162
1960,17164,0.8162
4918,6526,0.8162
3940,9686,0.8161
11625,11823,0.8161
13834,14400,0.8161
4600,4767,0.8161
4918,9401,0.8161
13978,16000,0.8161
10052,13261,0.8161
2059,10243,0.8161
3000,15056,0.8161
9366,10509,0.8160
9505,10675,0.8160
1487,9883,0.8160
7023,8009,0.8160
13502,15370,0.8160
4767,8217,0.8159
6138,8292,0.8159
921,14733,0.8159
801,4003,0.8159
856,8985,0.8159
142,11700,0.8159
3292,11079,0.8159
1704,8484,0.8158
14372,17292,0.8158
10886,12966,0.8158
12161,15457,0.8157
5145,10534,0.8157
6056,13765,0.8157
3116,19255,0.8157
4256,12548,0.8157
8986,10574,0.8157
4767,16091,0.8156
14990,16990,0.8156
6789,17331,0.8156
5291,14588,0.8156
14842,18739,0.8156
7803,10036,0.8156
1073,3116,0.8155
2086,10243,0.8155
2249,10479,0.8155
10235,14717,0.8155
920,3585,0.8155
8797,15260,0.8155
391,4475,0.8155
13009,19231,0.8155
4918,5584,0.8155
5095,12548,0.8155
10638,14372,0.8155
13009,13143,0.8154
3000,10666,0.8154
10534,11910,0.8154
7659,14072,0.8154
12186,14406,0.8154
5000,12161,0.8154
5522,17907,0.8154
12754,14742,0.8153
10966,13298,0.8153
14842,17841,0.8153
582,586,0.8152
14866,17249,0.8152
7748,11780,0.8152
4600,19082,0.8152
5000,13914,0.8152
5000,16119,0.8152
5000,16247,0.8152
12161,13598,0.8152
9694,10638,0.8152
2431,5732,0.8151
14372,16751,0.8151
4151,16575,0.8151
343,2112,0.8151
877,3968,0.8151
15128,18739,0.8151
361,16154,0.8151
6305,14277,0.8151
11596,14032,0.8151
9755,12367,0.8150
2480,4102,0.8150
3222,3333,0.8150
7185,8217,0.8150
1995,10243,0.8150
17588,19144,0.8150
593,598,0.8150
8195,12367,0.8149
10243,14740,0.8149
4918,17085,0.8149
448,13959,0.8149
2112,2385,0.8149
570,593,0.8149
7079,14560,0.8149
8847,13450,0.8148
9333,10119,0.8148
10119,14578,0.8148
4918,16845,0.8148
6625,13616,0.8148
9396,10243,0.8148
4447,14032,0.8147
12603,19144,0.8147
14588,17085,0.8147
3116,4918,0.8147
570,10093,0.8147
4003,11191,0.8147
11700,12614,0.8146
2624,7075,0.8146
7748,9303,0.8146
10633,14277,0.8146
51,5291,0.8146
8835,10119,0.8146
6683,9272,0.8145
9396,14704,0.8145
2798,15633,0.8145
3948,12370,0.8145
8713,12458,0.8145
4918,12458,0.8145
1474,8390,0.8145
6470,7185,0.8145
554,560,0.8145
554,571,0.8145
554,585,0.8145
554,10100,0.8145
554,16114,0.8145
7668,8797,0.8144
15128,15233,0.8144
8835,19231,0.8144
7175,11079,0.8144
15633,16959,0.8144
3556,3712,0.8144
391,5071,0.8144
2936,14588,0.8144
3116,15500,0.8143
4146,6010,0.8143
2936,11301,0.8143
11050,17144,0.8143
8371,13101,0.8143
4949,13978,0.8143
8480,17249,0.8142
9233,15595,0.8142
8217,11202,0.8142
10608,13978,0.8142
15457,17588,0.8142
3150,3239,0.8141
6216,12206,0.8141
7992,11329,0.8141
11415,14945,0.8141
8058,18470,0.8141
2385,11877,0.8141
569,6775,0.8141
4684,6775,0.8141
8484,13765,0.8141
3551,7175,0.8141
14467,16000,0.8141
11200,11256,0.8141
8259,12373,0.8140
10271,12444,0.8140
9030,10574,0.8139
4724,14026,0.8139
4146,19191,0.8139
16975,17331,0.8138
12403,14026,0.8138
3116,10036,0.8138
5531,7255,0.8138
12233,17588,0.8138
8031,12283,0.8138
6590,15751,0.8137
14999,17112,0.8137
8943,12966,0.8137
586,6745,0.8137
3585,7748,0.8137
2933,3511,0.8137
9233,18434,0.8137
104,6789,0.8137
4918,14733,0.8137
13295,14588,0.8137
5000,12353,0.8137
9030,15633,0.8137
3332,18202,0.8136
10883,15035,0.8136
128,11662,0.8136
7322,9560,0.8136
573,586,0.8135
586,595,0.8135
586,600,0.8135
586,9400,0.8135
448,17958,0.8135
3363,8379,0.8135
461,9520,0.8135
4151,4499,0.8135
877,13129,0.8135
10824,14842,0.8135
1073,4475,0.8135
6010,9450,0.8134
16975,17818,0.8134
14842,16947,0.8134
10093,14727,0.8134
3750,18739,0.8134
4744,5088,0.8134
18670,18808,0.8134
4767,12444,0.8133
2270,16864,0.8133
593,6772,0.8133
10119,16030,0.8133
3585,16975,0.8133
3000,3303,0.8133
9156,14732,0.8132
10813,11700,0.8132
12966,16528,0.8132
12966,18771,0.8132
4548,5145,0.8132
856,8217,0.8132
4475,6526,0.8132
7771,9502,0.8131
1140,4169,0.8131
646,9502,0.8131
2882,14721,0.8131
14372,19255,0.8131
540,14922,0.8130
10235,12748,0.8130
731,6549,0.8130
391,4724,0.8130
438,2721,0.8130
2599,3371,0.8129
5599,8966,0.8129
8548,19191,0.8129
3583,11200,0.8129
3621,14277,0.8129
586,14727,0.8129
5125,14366,0.8128
8245,18141,0.8128
2798,4169,0.8128
8480,10342,0.8128
5537,15857,0.8128
3116,5291,0.8128
12911,16803,0.8128
2772,2991,0.8128
1357,11673,0.8128
3650,16575,0.8127
7190,9694,0.8127
2137,19194,0.8127
1995,12603,0.8127
657,3116,0.8126
3621,9694,0.8126
593,14727,0.8126
11504,11948,0.8126
5125,5739,0.8126
11202,12557,0.8126
5732,13396,0.8126
4499,5005,0.8125
2673,17958,0.8125
3589,11823,0.8125
1273,6010,0.8125
104,4918,0.8125
584,598,0.8125
1658,12578,0.8125
8548,14866,0.8124
3585,7190,0.8124
10119,14057,0.8123
4475,14588,0.8123
7151,7931,0.8123
14372,18030,0.8123
657,16751,0.8123
2270,13834,0.8123
7185,11525,0.8123
2085,10243,0.8123
6751,10243,0.8123
10243,12743,0.8123
10235,14585,0.8122
10235,14629,0.8122
2236,12523,0.8122
13396,14999,0.8122
1378,12444,0.8122
11076,11749,0.8122
920,12935,0.8122
3115,14914,0.8122
10165,18739,0.8122
10261,12156,0.8122
3762,10997,0.8122
10726,19245,0.8121
4954,15812,0.8121
7974,18885,0.8121
9694,17085,0.8121
2178,8985,0.8121
3226,19200,0.8120
6661,15780,0.8120
2086,10235,0.8120
13914,15773,0.8120
15773,16119,0.8120
15773,16247,0.8120
9211,14560,0.8120
6526,15993,0.8120
4506,12322,0.8120
5565,12322,0.8120
5765,12322,0.8120
7130,12322,0.8120
12322,13254,0.8120
12322,13468,0.8120
12322,13832,0.8120
4762,7114,0.8119
10883,15857,0.8119
16975,17085,0.8118
3968,10606,0.8118
15580,15792,0.8118
8318,12966,0.8118
4394,12966,0.8118
3116,12444,0.8118
3583,3671,0.8117
3292,5145,0.8117
6627,18039,0.8117
361,752,0.8117
2431,14914,0.8117
367,11823,0.8117
7079,11335,0.8117
4475,10070,0.8117
143,2991,0.8117
7803,14999,0.8117
143,3000,0.8117
2769,13129,0.8117
6789,9491,0.8117
3650,10337,0.8117
13765,13978,0.8117
4475,16167,0.8117
1555,2818,0.8116
4949,10675,0.8116
4474,8059,0.8116
2249,3585,0.8116
553,2882,0.8115
580,2882,0.8115
583,2882,0.8115
2882,14747,0.8115
2882,15631,0.8115
5000,12367,0.8115
1030,2010,0.8115
556,10243,0.8115
561,10243,0.8115
564,10243,0.8115
567,10243,0.8115
568,10243,0.8115
577,10243,0.8115
578,10243,0.8115
581,10243,0.8115
588,10243,0.8115
589,10243,0.8115
597,10243,0.8115
599,10243,0.8115
1942,10243,0.8115
2922,10243,0.8115
6747,10243,0.8115
6758,10243,0.8115
6768,10243,0.8115
6770,10243,0.8115
6774,10243,0.8115
6776,10243,0.8115
8098,10243,0.8115
9397,10243,0.8115
10094,10243,0.8115
10097,10243,0.8115
10098,10243,0.8115
10243,12758,0.8115
10243,14714,0.8115
10243,14723,0.8115
10243,14724,0.8115
10243,14729,0.8115
10243,14738,0.8115
10243,14739,0.8115
10243,14741,0.8115
10243,14744,0.8115
10243,14745,0.8115
10243,14746,0.8115
10243,14748,0.8115
10243,14749,0.8115
10243,14750,0.8115
10243,14751,0.8115
10243,14752,0.8115
10243,18524,0.8115
16794,16975,0.8115
4151,12353,0.8114
10981,14999,0.8114
51,14411,0.8114
17877,18119,0.8113
14372,14999,0.8113
13959,14588,0.8113
8797,12159,0.8113
3511,16527,0.8113
6110,14766,0.8113
391,11700,0.8112
255,14216,0.8112
2673,8986,0.8112
3910,5129,0.8112
10824,14406,0.8112
3968,13129,0.8112
5686,9505,0.8111
540,4121,0.8111
1704,17894,0.8111
1997,9505,0.8111
14467,15221,0.8110
781,11596,0.8110
2991,3583,0.8110
4256,14462,0.8110
5414,19239,0.8110
597,10093,0.8110
599,10093,0.8110
1942,10093,0.8110
6776,10093,0.8110
10093,10094,0.8110
10093,10097,0.8110
10093,10098,0.8110
10093,12758,0.8110
10093,14729,0.8110
10093,14738,0.8110
10093,14739,0.8110
10093,14741,0.8110
10093,14744,0.8110
10093,14745,0.8110
10093,14746,0.8110
10093,14748,0.8110
10093,14749,0.8110
10093,14750,0.8110
10093,14751,0.8110
10093,14752,0.8110
10093,18524,0.8110
556,10093,0.8110
561,10093,0.8110
564,10093,0.8110
567,10093,0.8110
568,10093,0.8110
577,10093,0.8110
578,10093,0.8110
581,10093,0.8110
588,10093,0.8110
589,10093,0.8110
2922,10093,0.8110
6747,10093,0.8110
6758,10093,0.8110
6768,10093,0.8110
6770,10093,0.8110
6774,10093,0.8110
8098,10093,0.8110
9397,10093,0.8110
10093,14714,0.8110
10093,14723,0.8110
10093,14724,0.8110
16151,17249,0.8109
174,17911,0.8109
594,14742,0.8109
2179,3948,0.8109
13353,18470,0.8109
4560,5710,0.8109
2624,10509,0.8108
7042,12175,0.8108
9918,16835,0.8108
16154,16845,0.8108
19144,19303,0.8108
245,3621,0.8108
14582,14630,0.8108
2094,10243,0.8107
4676,10243,0.8107
6642,10243,0.8107
6643,10243,0.8107
6644,10243,0.8107
6648,10243,0.8107
6760,10243,0.8107
6763,10243,0.8107
8714,10243,0.8107
10225,10243,0.8107
10243,12714,0.8107
10243,12750,0.8107
10243,14584,0.8107
10243,14708,0.8107
8318,15780,0.8107
554,586,0.8107
3719,18744,0.8107
1073,4600,0.8107
13101,14705,0.8106
1073,6526,0.8106
8217,8986,0.8106
13475,18202,0.8106
2721,3333,0.8106
5537,14588,0.8105
6745,10093,0.8105
2624,6970,0.8105
9916,14728,0.8105
3650,4499,0.8105
391,9401,0.8105
8480,17894,0.8105
8847,13951,0.8105
2137,14232,0.8105
5565,12233,0.8104
12233,13254,0.8104
4506,12233,0.8104
5765,12233,0.8104
7130,12233,0.8104
12233,13468,0.8104
12233,13832,0.8104
8835,12161,0.8104
4300,12458,0.8104
5360,12416,0.8104
5811,18843,0.8104
9526,10109,0.8104
4762,14411,0.8103
4918,6627,0.8103
5129,11823,0.8103
10608,15128,0.8103
10342,13765,0.8103
7190,10981,0.8103
7545,11259,0.8103
657,4724,0.8103
7931,9395,0.8103
5145,19227,0.8102
10036,14965,0.8102
2086,9865,0.8102
8766,14648,0.8102
4002,5537,0.8102
1030,10256,0.8102
10337,18482,0.8102
10726,12827,0.8102
3116,8589,0.8102
11401,16154,0.8102
11496,16208,0.8101
7255,12359,0.8101
1213,9300,0.8101
8009,9754,0.8100
2480,12370,0.8100
6382,9505,0.8100
10261,12353,0.8100
4059,14999,0.8099
1608,14588,0.8099
2298,5415,0.8099
1535,10307,0.8099
10146,13009,0.8098
12359,17029,0.8098
6946,8059,0.8098
781,4447,0.8098
3252,5531,0.8098
593,6745,0.8098
3339,4127,0.8097
15500,17759,0.8097
2798,3116,0.8097
6446,12275,0.8097
8542,11202,0.8097
143,12578,0.8097
3015,3730,0.8097
10093,14725,0.8096
3339,3712,0.8096
8713,14733,0.8096
4475,13834,0.8096
1535,17391,0.8096
3426,13744,0.8095
143,4127,0.8095
1092,13978,0.8095
4447,13765,0.8095
2997,3910,0.8095
7771,13877,0.8095
5414,12664,0.8094
2137,16527,0.8094
6329,11259,0.8094
1762,19082,0.8094
13877,16575,0.8094
955,14588,0.8094
142,12557,0.8094
3567,14230,0.8094
11700,16975,0.8094
2769,11823,0.8093
5584,13959,0.8093
11884,18705,0.8093
4918,17818,0.8093
7072,7144,0.8093
104,18030,0.8093
920,14026,0.8093
10574,11700,0.8093
10574,15993,0.8093
13143,15239,0.8093
289,10070,0.8092
3116,11187,0.8092
142,8387,0.8092
1803,11050,0.8092
4127,19200,0.8091
4760,7661,0.8091
10524,14400,0.8091
14866,15022,0.8091
16482,16614,0.8091
6280,13765,0.8091
9755,19303,0.8091
6056,6686,0.8091
177,438,0.8091
2991,11504,0.8090
2908,3050,0.8090
6549,8217,0.8090
4121,5095,0.8090
1704,8504,0.8090
4127,11948,0.8090
9694,16154,0.8090
4169,16009,0.8090
5125,8480,0.8089
8553,9272,0.8089
6877,19303,0.8089
289,12231,0.8089
5815,10319,0.8088
17894,18739,0.8088
2434,12367,0.8088
16151,17144,0.8088
593,14725,0.8088
9694,16864,0.8088
8985,14588,0.8088
598,13555,0.8087
15078,15089,0.8087
5732,7545,0.8087
9502,12827,0.8087
12603,13009,0.8087
6641,14579,0.8087
1959,12603,0.8087
5145,8327,0.8086
11316,15893,0.8086
3150,13101,0.8086
104,14588,0.8086
2997,3948,0.8086
799,19327,0.8085
13678,18808,0.8085
448,9715,0.8084
5125,14980,0.8084
2085,14732,0.8084
6751,14732,0.8084
12743,14732,0.8084
14588,15122,0.8083
10165,16947,0.8083
4300,14733,0.8083
4726,14467,0.8083
8292,16947,0.8083
4560,10146,0.8082
5676,17894,0.8082
11750,12125,0.8082
6269,19087,0.8081
2933,8797,0.8081
4767,14588,0.8081
4169,9078,0.8081
3333,5129,0.8081
8986,10813,0.8081
8292,11415,0.8080
7003,7112,0.8080
6721,12827,0.8080
14026,18039,0.8080
2458,2463,0.8080
12603,13598,0.8080
13598,13923,0.8080
4447,17312,0.8080
3668,8986,0.8079
4600,15993,0.8079
2094,6647,0.8079
4676,6647,0.8079
6642,6647,0.8079
6643,6647,0.8079
6644,6647,0.8079
6647,6648,0.8079
6647,6760,0.8079
6647,6763,0.8079
6647,8714,0.8079
6647,10225,0.8079
6647,12714,0.8079
6647,12750,0.8079
6647,14584,0.8079
6647,14708,0.8079
8292,9870,0.8079
6382,13765,0.8078
6056,14980,0.8078
15626,18024,0.8078
10606,13129,0.8078
4560,9954,0.8078
2587,12827,0.8078
5125,6280,0.8078
1273,6280,0.8078
11991,14990,0.8077
12161,13143,0.8077
1732,11079,0.8077
2769,11625,0.8077
11504,11979,0.8077
6627,9078,0.8076
174,8073,0.8076
174,15816,0.8076
8371,12300,0.8076
10675,14232,0.8076
14588,16155,0.8076
11050,16000,0.8076
15748,18434,0.8076
7904,16997,0.8075
5414,15468,0.8075
655,14588,0.8075
10649,12960,0.8075
2882,10146,0.8075
6789,13663,0.8075
8835,10337,0.8075
3239,3551,0.8075
562,10235,0.8074
11079,11764,0.8074
3585,16102,0.8074
5822,7508,0.8074
11191,11928,0.8073
7985,13678,0.8073
2137,12159,0.8073
3511,19194,0.8073
2936,9694,0.8073
51,2249,0.8073
448,18030,0.8073
601,14717,0.8072
5425,11623,0.8072
5522,7988,0.8072
3000,3589,0.8072
9694,18030,0.8072
12557,17391,0.8072
731,16803,0.8071
13663,17953,0.8071
9063,16251,0.8071
8296,8480,0.8071
448,14588,0.8071
7931,8371,0.8071
391,16845,0.8070
3750,6138,0.8070
10883,13834,0.8070
7003,13101,0.8070
3910,12093,0.8070
3332,13475,0.8070
12015,14743,0.8070
152,12089,0.8070
8459,8480,0.8069
955,14277,0.8069
594,10093,0.8069
8296,13765,0.8069
4447,12359,0.8069
8421,8986,0.8069
4949,5676,0.8069
3022,9414,0.8069
9450,11415,0.8069
3567,11415,0.8068
7027,11496,0.8068
14588,17292,0.8068
310,1355,0.8068
3511,10633,0.8068
3583,4127,0.8068
3730,19200,0.8068
1073,14400,0.8068
1704,14980,0.8068
15260,17099,0.8068
361,713,0.8067
7330,8580,0.8067
13598,19231,0.8067
6526,11700,0.8067
12283,19106,0.8067
3222,3948,0.8067
576,13555,0.8067
12233,12332,0.8067
17331,17879,0.8067
2480,3333,0.8066
13834,13900,0.8066
10606,12578,0.8066
2137,2933,0.8066
5291,9694,0.8066
9954,10261,0.8066
11991,16990,0.8066
2275,5360,0.8066
2384,7931,0.8066
13009,15773,0.8065
14469,19087,0.8065
6441,7545,0.8065
8350,9414,0.8064
3000,10606,0.8064
12458,18030,0.8064
6010,8484,0.8064
5537,15035,0.8064
5591,6876,0.8064
3007,12300,0.8064
7470,14999,0.8064
8985,12614,0.8063
10337,19303,0.8063
955,7546,0.8063
14990,17493,0.8063
4505,14282,0.8063
3965,4256,0.8062
921,10633,0.8062
8589,9694,0.8062
14072,17911,0.8062
2275,11192,0.8062
6877,12353,0.8061
2302,14032,0.8061
4475,6305,0.8061
9445,11335,0.8061
1242,11948,0.8061
11884,16102,0.8061
4700,15725,0.8061
332,9078,0.8060
11700,14588,0.8060
8195,12353,0.8060
4475,11700,0.8060
4169,12668,0.8060
9399,14717,0.8060
553,14704,0.8060
580,14704,0.8060
583,14704,0.8060
14704,14747,0.8060
14704,15631,0.8060
1803,4447,0.8060
5732,15035,0.8059
1092,14866,0.8059
10981,13396,0.8059
731,16850,0.8059
731,2673,0.8059
10883,12911,0.8059
16975,19255,0.8059
2112,9078,0.8058
343,8735,0.8058
7114,18705,0.8058
535,3290,0.8058
332,3597,0.8058
5215,5696,0.8058
7330,10638,0.8058
12414,14262,0.8057
16151,19191,0.8057
5676,6056,0.8057
3589,11504,0.8057
12353,15773,0.8057
15626,18098,0.8057
8327,9676,0.8057
6382,14980,0.8057
5291,16845,0.8056
7957,9505,0.8056
7003,12326,0.8056
4918,10633,0.8056
1658,5470,0.8056
9333,10235,0.8056
10235,14578,0.8056
44,16845,0.8056
438,3948,0.8056
3567,5531,0.8056
14277,19082,0.8056
9954,19303,0.8056
4588,5414,0.8056
391,2936,0.8055
15500,16845,0.8055
7144,8130,0.8055
6686,16151,0.8054
490,4302,0.8054
1803,13978,0.8054
1555,18168,0.8054
10638,14999,0.8054
3116,7190,0.8054
18098,18119,0.8054
616,15993,0.8054
7255,8504,0.8054
9211,16091,0.8054
1655,16845,0.8054
3116,8580,0.8054
9686,13129,0.8053
8217,9030,0.8053
10261,12367,0.8053
0,16864,0.8053
10638,14588,0.8052
6526,17112,0.8052
4918,8985,0.8052
6877,13914,0.8052
6877,16119,0.8052
6877,16247,0.8052
1997,10608,0.8051
14588,15633,0.8051
343,10271,0.8051
2571,17689,0.8051
4151,12156,0.8051
6526,11585,0.8050
7803,8580,0.8050
1273,19191,0.8050
4767,14372,0.8050
5415,10666,0.8050
10959,14965,0.8050
11596,17119,0.8049
391,5537,0.8049
10235,17940,0.8049
7914,18470,0.8049
1378,16091,0.8049
3567,14554,0.8049
2798,14588,0.8049
14479,16975,0.8048
535,16751,0.8048
9954,12603,0.8048
2769,11200,0.8048
14467,14554,0.8048
14057,17588,0.8048
8480,13765,0.8048
4078,8760,0.8047
3948,10606,0.8047
10633,16102,0.8047
2769,2991,0.8046
17907,18470,0.8046
6647,14365,0.8046
2249,4820,0.8046
1704,4949,0.8046
2798,6526,0.8045
2798,16845,0.8045
655,8858,0.8045
5537,14999,0.8045
1073,5537,0.8044
5822,9615,0.8044
11050,13765,0.8044
996,14069,0.8044
6526,14400,0.8043
10165,11730,0.8043
5071,10036,0.8043
4470,12690,0.8042
2137,15260,0.8042
5946,14766,0.8042
1691,11780,0.8042
